,Date,Time,URL,Title,Location,Committee,Date Scraped,video_url,index,collection,packageId,granuleId,detailsLink,pdfLink,htmlLink,xmlLink,otherLink1,otherLink2,teaser,historical,publishdate
7673,04/10/14,02:00PM,https://www.foreign.senate.gov/hearings/business-meeting-04-10-2014,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
7708,04/01/14,02:15PM,https://www.foreign.senate.gov/hearings/business-meeting-04-01-14,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
7744,03/12/14,02:30PM,https://www.foreign.senate.gov/hearings/031214bm,Business Meeting,Senate Dirksen 419 ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=0&filename=foreign031214&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
7775,03/11/14,02:15PM,https://www.foreign.senate.gov/hearings/business-meeting-03-11-2014,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
7843,11/14/13,11:15AM,https://www.foreign.senate.gov/hearings/2013/11/14/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
7882,09/30/13,06:45PM,https://www.foreign.senate.gov/hearings/2013/09/30/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
7920,09/17/13,02:15PM,https://www.foreign.senate.gov/hearings/2013/09/17/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
7952,09/04/13,02:00PM,https://www.foreign.senate.gov/hearings/2013/09/04/business-meeting,Business Meeting,Senate Hart 216 ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=&filename=foreign090413&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
7985,08/01/13,10:15AM,https://www.foreign.senate.gov/hearings/2013/08/01/business-meeting,Business Meeting,Senate Dirksen 419 ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=&filename=foreign080113&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
8022,07/23/13,02:15PM,https://www.foreign.senate.gov/hearings/2013/07/23/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
8060,06/25/13,03:00PM,https://www.foreign.senate.gov/hearings/2013/06/25/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
8104,05/21/13,02:15PM,https://www.foreign.senate.gov/hearings/2013/05/21/business-meeting,Business Meeting,Senate Dirksen 419 ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=0&filename=foreign052113&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
8137,05/14/13,02:15PM,https://www.foreign.senate.gov/hearings/2013/05/14/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
8172,04/16/13,02:15PM,https://www.foreign.senate.gov/hearings/2013/04/16/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
8212,02/25/13,05:00PM,https://www.foreign.senate.gov/hearings/2013/02/25/business-meeting,Business Meeting,Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
8243,02/14/13,02:00PM,https://www.foreign.senate.gov/hearings/2013/02/14/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
8274,02/13/13,03:00PM,https://www.foreign.senate.gov/hearings/2013/02/13/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
8307,01/29/13,10:00AM,https://www.foreign.senate.gov/hearings/2013/01/29/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
8350,09/19/12,02:15PM,https://www.foreign.senate.gov/hearings/2012/09/19/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
8390,07/26/12,09:30AM,https://www.foreign.senate.gov/hearings/2012/07/26/business-meeting,Business Meeting,Senate Dirksen G50 ,Foreign,2021-09-07,https://www.senate.gov/isvp/?comm=foreign&type=arch&stt=25:45&filename=foreign072612&auto_play=false&wmode=transparent&poster=https%3A%2F%2Fwww%2Eforeign%2Esenate%2Egov%2Fthemes%2Fforeign%2Fimages%2Fvideo%2Dposter%2Dflash%2Dfit%2Epng,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
8430,06/26/12,02:15PM,https://www.foreign.senate.gov/hearings/2012/06/26/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
8462,06/19/12,02:15PM,https://www.foreign.senate.gov/hearings/2012/06/19/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
8504,04/26/12,02:00PM,https://www.foreign.senate.gov/hearings/2012/04/26/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
8540,03/27/12,02:30PM,https://www.foreign.senate.gov/hearings/2012/03/27/business-meeting,Business Meeting,S-116 Capitol Building ,Foreign,2021-09-07,,32.0,Congressional Hearings,CHRG-115shrg29855,CHRG-115shrg29855,https://www.govinfo.gov/app/details/CHRG-115shrg29855/CHRG-115shrg29855,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/pdf/CHRG-115shrg29855.pdf,https://www.govinfo.gov/content/pkg/CHRG-115shrg29855/html/CHRG-115shrg29855.htm,,,," SESSION NOVEMBER 29, 2017 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 29-855PDF WASHINGTON : 2018 For sale by the Superintendent of Documents, U.S. Government Publishing Office ...",,2017-11-29
